Employee_ID,Employee_Name,Department,Attendance_Date,Check_In_Time,Check_Out_Time,Attendance_Status,Shift_Type,Location
E1034,Employee_34,Operations,2024-02-23,8:0,20:58,Present,Morning,Remote
E1049,Employee_49,Operations,2024-01-28,9:14,18:27,Present,Evening,Remote
E1005,Employee_5,Finance,2024-02-03,10:29,20:15,Work From Home,Evening,Office
E1010,Employee_10,Operations,03-27-2024,9:12,19:41,present,Morning,Office
E1006,Employee_6,HR,2024-03-03,9:9,18:41,,Morning,Remote
E1046,Employee_46,IT,01-15-2024,11:29,18:13,Work From Home,Evening,Remote
E1055,Employee_55,Operations,02-18-2024,11:8,20:53,Work From Home,Evening,Remote
E1049,Employee_49,Sales,31/01/2024,9:7,18:12,Work From Home,Evening,Remote
E1036,Employee_36,Operations,25/01/2024,11:43,18:56,Present,Morning,Office
E1014,Employee_14,HR,03-20-2024,,,Absent,Morning,Office
E1020,Employee_20,Finance,09/01/2024,8:41,20:1,Work From Home,Morning,Office
E1043,Employee_43,Sales,27/01/2024,9:37,17:40,Present,Evening,Office
E1001,Employee_1,HR,2024-02-04,10:53,17:50,Work From Home,Evening,Remote
E1037,Employee_37,IT  ,23/01/2024,10:33,16:13,Late,Evening,Office
E1016,Employee_16,Sales,13/03/2024,8:3,16:41,Present,Morning,Office
E1039,Employee_39,IT,2024-02-23,8:57,19:50,Present,Morning,Remote
E1009,Employee_9,Finance,2024-03-15,8:47,20:29,Work From Home,Morning,Remote
E1035,Employee_35,Finance,03-01-2024,8:37,20:8,Present,Morning,Office
E1019,Employee_19,Finance,01/03/2024,8:25,20:37,Work From Home,Morning,Office
E1002,Employee_2,IT,18/02/2024,9:29,16:49,Work From Home,Evening,Remote
E1019,Employee_19,HR,01-30-2024,11:58,18:35,Work From Home,Evening,Office
E1020,Employee_20,Sales,21/03/2024,8:46,20:35,Present,Morning,Remote
E1003,Employee_3,Sales,02-17-2024,8:53,19:29,Work From Home,Morning,Remote
E1001,Employee_1,Operations,2024-02-10,,,Absent,Morning,Remote
E1008,Employee_8,Finance,27/03/2024,10:30,16:25,Late,Morning,Office
E1001,Employee_1,Operations,01-05-2024,9:48,19:10,Present,Evening,Remote
E1002,Employee_2,HR,2024-02-04,9:53,20:22,Work From Home,Evening,Office
E1038,Employee_38,Sales,03-16-2024,8:10,19:51,Late,Morning,Office
E1016,Employee_16,Finance,04/01/2024,9:43,19:47,Late,Evening,Office
E1053,Employee_53,Operations,20/02/2024,10:3,16:56,Present,Morning,Office
E1011,Employee_11,HR,28/01/2024,8:15,17:17,Present,Evening,Remote
E1031,Employee_31,Operations,01/01/2024,11:4,17:3,Late,Morning,Office
E1008,Employee_8,Finance,09/02/2024,,,Absent,Evening,Office
E1058,Employee_58,IT  ,01-02-2024,9:18,18:12,Late,Morning,Remote
E1025,Employee_25,HR,26/02/2024,9:6,17:49,Present,Morning,Remote
E1052,Employee_52,IT,03-25-2024,,,Absent,Morning,Office
E1039,Employee_39,HR,10/03/2024,11:42,20:32,Present,Evening,Remote
E1045,Employee_45,IT,22/01/2024,10:20,19:40,Late,Evening,Remote
E1014,Employee_14,HR,2024-01-24,10:21,18:58,Present,Morning,Remote
E1046,Employee_46,Sales,06/02/2024,9:7,16:38,Late,Evening,Office
E1023,Employee_23,Operations,2024-01-01,9:22,16:11,,Evening,Remote
E1004,Employee_4,Finance,2024-01-01,,,Absent,Evening,Office
E1007,Employee_7,Finance  ,02-25-2024,10:27,17:18,Late,Morning,Office
E1006,Employee_6,Finance,01-26-2024,10:29,19:56,Work From Home,Evening,Remote
E1020,Employee_20,Finance,21/03/2024,9:41,19:54,Late,Evening,Office
E1025,Employee_25,Finance,2024-01-29,11:28,18:34,Late,Evening,Office
E1001,Employee_1,Sales,06/01/2024,9:6,16:53,Late,Evening,Remote
E1030,Employee_30,Operations,2024-03-15,10:55,18:15,Work From Home,Morning,Office
E1014,Employee_14,IT,2024-03-22,9:3,16:31,Late,Evening,Office
E1004,Employee_4,Sales  ,2024-03-17,8:28,20:58,Late,Evening,Office
E1038,Employee_38,Sales,02-25-2024,8:31,16:49,Work From Home,Morning,Remote
E1006,Employee_6,IT,07/01/2024,9:16,18:42,Present,Morning,Remote
E1004,Employee_4,Operations,2024-03-20,10:59,20:57,Late,Evening,Office
E1015,Employee_15,HR,01-03-2024,11:22,20:21,Late,Evening,Remote
E1041,Employee_41,HR,02-07-2024,,,Absent,Morning,Office
E1059,Employee_59,HR  ,2024-02-13,,,Absent,Evening,Remote
E1022,Employee_22,Operations,2024-01-15,8:23,18:38,Work From Home,Morning,Office
